experience,initial_rating,n_words,paper_id,rating,review_id,thoroughness
3.0,1,282.0,SylDPJrYvS,1,B1xBNKe0Kr,3.0
2.0,1,148.0,SylDPJrYvS,1,BJl3UJDnKr,2.0
1.0,1,659.0,SylDPJrYvS,1,HygoJ5N0tr,3.0
2.0,8,1152.0,BJxI5gHKDr,8,rkgh0fP3FS,2.0
2.0,1,423.0,BJxI5gHKDr,6,rJg0iIgAFH,3.0
1.0,6,327.0,BJxI5gHKDr,6,S1lvoIaRtH,2.0
0.0,6,219.0,H1lFsREYPS,6,S1xH2fEQcB,2.0
1.0,3,1250.0,H1lFsREYPS,6,SyxuXwNFYS,3.0
1.0,3,417.0,ByxJjlHKwr,3,BJgKdT6JFS,2.0
1.0,6,277.0,ByxJjlHKwr,6,SJxkccvy5H,1.0
2.0,3,495.0,ByxJjlHKwr,3,HJlQrTscYr,3.0
1.0,3,799.0,S1xitgHtvS,6,S1gAoVaTYH,2.0
1.0,6,190.0,S1xitgHtvS,6,ryez-G1Lqr,2.0
1.0,8,584.0,S1xitgHtvS,8,B1eIQQVUtS,3.0
3.0,3,444.0,Skg9aAEKwH,3,HJezg2rAuB,3.0
3.0,3,278.0,Skg9aAEKwH,3,rJxTnqahYr,3.0
2.0,8,826.0,Skg9aAEKwH,8,HJxrcIXG9H,3.0
2.0,6,188.0,rylb3eBtwr,8,HyxIlEaNFH,2.0
2.0,8,484.0,rylb3eBtwr,8,HkxvUjYsKS,3.0
2.0,3,502.0,rylb3eBtwr,6,ryl4G2X15S,2.0
1.0,1,281.0,BJeuKnEtDH,1,HyeCd0d_cS,2.0
3.0,1,219.0,BJeuKnEtDH,1,HkgZ0-Ah9H,3.0
2.0,1,554.0,BJeuKnEtDH,1,SkxhgEzMtB,3.0
1.0,6,474.0,BJg4NgBKvH,6,rygS_Rv15B,2.0
3.0,6,205.0,BJg4NgBKvH,6,HJx2ejZS5r,2.0
0.0,6,422.0,BJg4NgBKvH,6,Hkls16xPqS,2.0
0.0,6,440.0,BJg4NgBKvH,6,B1lneTXwcH,2.0
1.0,3,209.0,r1lF_CEYwS,3,HJe4ZU5t9r,2.0
2.0,6,296.0,r1lF_CEYwS,8,Skg5fxnRYr,2.0
3.0,3,1639.0,r1lF_CEYwS,6,BkxjO615FH,3.0
2.0,8,435.0,SygKyeHKDH,8,HkgqZVuaYS,2.0
2.0,3,412.0,SygKyeHKDH,6,rJl2wiVt9S,2.0
1.0,6,423.0,SygKyeHKDH,6,rkgS-t2htH,2.0
3.0,3,746.0,SkgbmyHFDS,6,BJxcM8b5FB,3.0
2.0,3,685.0,SkgbmyHFDS,6,HJlH6qc0YS,2.0
1.0,6,573.0,SkgbmyHFDS,6,HkeUwwNKYS,3.0
0.0,6,137.0,HJem3yHKwH,6,H1xg6DlTFr,1.0
3.0,1,214.0,HJem3yHKwH,1,HJgE7loI5H,2.0
1.0,6,187.0,HJem3yHKwH,6,BkgEnMcyqS,1.0
2.0,3,344.0,Hyg5TRNtDH,3,HkgcVHZttr,2.0
2.0,6,227.0,Hyg5TRNtDH,6,rJxwD1Tb5B,3.0
2.0,1,630.0,Hyg5TRNtDH,1,S1eu25Nqtr,3.0
2.0,6,403.0,H1gz_nNYDS,6,H1xkjO_ptS,3.0
1.0,3,193.0,H1gz_nNYDS,3,Hye2e3RpFB,2.0
3.0,3,318.0,H1gz_nNYDS,3,Bkx0hBuM9B,3.0
2.0,3,129.0,HklliySFDS,3,r1xv8YTatr,2.0
2.0,1,349.0,HklliySFDS,1,r1lsUfWpKr,3.0
1.0,3,470.0,HklliySFDS,3,r1esT_GTKr,2.0
1.0,3,335.0,SJe9qT4YPr,3,r1eYpXoJ9S,2.0
3.0,1,188.0,SJe9qT4YPr,1,Ske0bzVTYS,3.0
2.0,3,424.0,SJe9qT4YPr,3,BJxRerZEtH,2.0
3.0,1,904.0,BkllBpEKDH,1,r1eMQEs3FB,3.0
2.0,1,389.0,BkllBpEKDH,1,BkxzF3NCtr,2.0
0.0,6,287.0,SyxytxBFDr,6,HygJlgDjtB,2.0
1.0,3,1097.0,SyxytxBFDr,3,Hke_I0URtB,3.0
1.0,1,455.0,SyxytxBFDr,1,SJxzvB-BKS,2.0
2.0,3,298.0,Byg5flHFDr,3,rJl6gxxRYB,2.0
3.0,1,1450.0,Byg5flHFDr,1,HylezQvAKB,3.0
1.0,3,128.0,Byg5flHFDr,3,Bylnso_aKH,2.0
3.0,6,450.0,Sylgsn4Fvr,6,BJegMJ0hKS,3.0
3.0,6,861.0,Sylgsn4Fvr,6,BkxP9JsX9H,3.0
1.0,6,372.0,Sylgsn4Fvr,6,Bkx48mSRKS,2.0
2.0,6,290.0,B1eXygBFPH,6,S1gdft7NcS,3.0
2.0,3,304.0,B1eXygBFPH,3,rylgT8lNqB,3.0
2.0,6,224.0,B1eXygBFPH,6,Hkl2-ampKB,2.0
2.0,3,477.0,B1eXygBFPH,3,BJlUEvc6KS,2.0
1.0,3,451.0,BJegjn4FPB,3,S1lBk1Fy5S,3.0
3.0,6,175.0,BJegjn4FPB,6,BklxQlbVcr,2.0
1.0,3,211.0,ryx_Y6EYwH,3,H1le_fSq5H,2.0
1.0,1,308.0,ryx_Y6EYwH,1,SJxOXzupFH,2.0
2.0,1,121.0,ryx_Y6EYwH,1,rJloR1KB5H,3.0
1.0,3,306.0,S1x6TlBtwB,3,HJee9LcZqS,2.0
2.0,3,339.0,S1x6TlBtwB,3,Syg9jcy6cH,2.0
2.0,1,1712.0,S1x6TlBtwB,1,rkeat7C6FS,3.0
2.0,1,144.0,rkgi6JSYvB,1,HyeJ3LE0FS,2.0
2.0,1,388.0,rkgi6JSYvB,1,Hkg7v8-AYr,2.0
2.0,3,246.0,S1lyyANYwr,3,SkgIf8LfFS,2.0
2.0,8,202.0,S1lyyANYwr,8,r1x5sCBaYB,2.0
3.0,3,315.0,S1lyyANYwr,3,B1gmihsAYH,2.0
2.0,3,447.0,H1l0e6VKDS,3,S1lrecycKS,2.0
3.0,3,526.0,H1l0e6VKDS,3,B1x88_bsFB,2.0
2.0,3,436.0,HyxwZRNtDr,3,SJlwW1TpYB,2.0
3.0,3,285.0,HyxwZRNtDr,3,Hkl0M_Rx9H,3.0
0.0,3,519.0,HyxwZRNtDr,3,SklT0Tx0tS,2.0
2.0,3,307.0,rke2HRVYvH,3,BJgLg5vH5H,2.0
1.0,3,1096.0,rke2HRVYvH,3,Syx5X7zatB,3.0
0.0,3,337.0,rke2HRVYvH,3,S1xNTO8ptS,2.0
2.0,3,263.0,ryljMpNtwr,3,Bkldg_0KKH,3.0
0.0,3,378.0,ryljMpNtwr,3,r1gPC72CKH,1.0
3.0,3,805.0,ryljMpNtwr,3,SJgukSgYFH,3.0
2.0,3,251.0,Skeh1krtvH,3,SJloae9gcS,1.0
3.0,6,260.0,Skeh1krtvH,6,SkeuG_BAYB,3.0
1.0,6,304.0,Skeh1krtvH,8,rylJ0A96Yr,2.0
2.0,3,322.0,HJlP_pEFPH,3,BygtgrvnKS,2.0
3.0,1,242.0,HJlP_pEFPH,1,HkevFaACKB,3.0
3.0,3,215.0,HJlP_pEFPH,3,SkgLCEuTKB,3.0
2.0,3,1058.0,HJggj3VKPH,3,Bklk18_hKS,0.0
2.0,3,554.0,HJggj3VKPH,3,rygJndyntr,2.0
1.0,6,166.0,HJggj3VKPH,6,Bye0AsyAKH,2.0
2.0,3,372.0,Bkl2UlrFwr,3,Bkxq-J6pFr,3.0
2.0,3,250.0,Bkl2UlrFwr,3,S1xl73mpYB,3.0
3.0,6,326.0,Bkl2UlrFwr,6,rJlSbRu6tH,2.0
1.0,6,196.0,ryxf9CEKDr,6,HJljyhOwYS,2.0
1.0,3,663.0,ryxf9CEKDr,6,SyqssQAtH,2.0
1.0,3,899.0,ryxf9CEKDr,3,S1xU77G3tr,3.0
3.0,8,695.0,HygegyrYwH,8,Bkgha_aM9r,3.0
1.0,3,358.0,HygegyrYwH,6,HyeBXPOpFr,3.0
1.0,8,1012.0,HygegyrYwH,8,rkgnCl8MKS,3.0
1.0,3,522.0,Bye4iaEFwr,3,rkeS5u3TYH,2.0
0.0,3,180.0,Bye4iaEFwr,3,SkgcPvqAYB,1.0
2.0,6,392.0,Bye4iaEFwr,6,HylRSrBc9B,2.0
1.0,3,272.0,r1lxvxBtvr,3,BJxwx9bCtS,1.0
0.0,3,280.0,r1lxvxBtvr,3,Bye8uvBqYr,1.0
3.0,1,347.0,r1lxvxBtvr,1,B1lpdq-1cB,2.0
1.0,3,139.0,HJlMkTNYvH,3,SJgoG_OpYS,3.0
2.0,1,185.0,HJlMkTNYvH,1,Skx-6E86tr,3.0
2.0,6,210.0,r1ln504YvH,6,rkxb9oaZqB,3.0
2.0,3,308.0,r1ln504YvH,3,Skxh_3ORFS,3.0
1.0,3,399.0,r1ln504YvH,3,B1latqSJ5B,3.0
3.0,1,390.0,SyxXWC4KPB,1,HyeIOlXTFB,3.0
2.0,1,250.0,SyxXWC4KPB,1,SklrTN5TYS,2.0
1.0,6,441.0,SylO2yStDr,6,S1xLPNk3YH,3.0
2.0,6,269.0,SylO2yStDr,6,BklKzkFpYS,3.0
2.0,8,509.0,SylO2yStDr,8,Hkg3glcHtr,3.0
2.0,3,418.0,BJlyi64FvB,3,HkgkHmv5FS,2.0
1.0,3,221.0,BJlyi64FvB,3,Hyl9rKAatB,2.0
2.0,1,190.0,BJlyi64FvB,1,BklafWnaFB,3.0
2.0,1,158.0,HJxhWa4KDr,1,rkxC0wKhFH,3.0
3.0,1,146.0,HJxhWa4KDr,1,HJx3j8eaFr,3.0
3.0,3,289.0,HJxhWa4KDr,3,S1geYsQnYH,2.0
2.0,3,866.0,BJxoz1rKwr,3,S1eP15Q3YB,2.0
0.0,3,270.0,BJxoz1rKwr,3,r1ewToY0YS,2.0
1.0,3,434.0,BJxoz1rKwr,3,BJeNPBb9tS,2.0
1.0,1,268.0,r1xxKJBKvr,3,B1eBEXSAtS,3.0
2.0,6,629.0,r1xxKJBKvr,6,Sye0HBDpFB,2.0
0.0,8,269.0,r1xxKJBKvr,8,HJeJc8nvtr,3.0
0.0,1,256.0,BklIxyHKDr,1,S1lnl2tCKB,2.0
2.0,6,433.0,BklIxyHKDr,6,rkxFL70AYH,2.0
3.0,3,169.0,BklIxyHKDr,1,Bye4OdB4KS,3.0
1.0,1,319.0,SJe4SJrFDr,1,rJl6GQfSFB,3.0
2.0,3,263.0,SJe4SJrFDr,3,ryeMaWd0FB,2.0
1.0,3,343.0,SJe4SJrFDr,3,H1gVm5txcH,2.0
2.0,3,397.0,rJehf0VKwS,3,SylRvuv6KS,2.0
1.0,3,950.0,rJehf0VKwS,3,BkgFPO-W5B,3.0
2.0,3,281.0,rJehf0VKwS,3,SkggMGYTtB,2.0
1.0,3,466.0,SJlKrkSFPH,6,SylnaDVqYr,2.0
1.0,6,205.0,SJlKrkSFPH,6,r1eYLSiotr,2.0
0.0,6,438.0,SJlKrkSFPH,6,BkealMyptB,3.0
1.0,6,424.0,Bkl086VYvH,6,HJgVgUR-cH,3.0
2.0,3,158.0,Bkl086VYvH,3,SJxW-yvHFr,2.0
1.0,3,254.0,Bkl086VYvH,3,S1xs8081qS,1.0
2.0,1,357.0,r1gV3nVKPS,3,rkePgdaptB,1.0
3.0,3,203.0,r1gV3nVKPS,3,HJxnbHqiFB,3.0
2.0,1,470.0,r1gV3nVKPS,1,HJxcTdsmcH,2.0
1.0,3,533.0,SJxSn0EYvS,3,rJg_1VeZjB,2.0
1.0,6,528.0,SJxSn0EYvS,6,BkghstbCFS,2.0
1.0,3,333.0,SJxSn0EYvS,3,rylKgoe4cH,3.0
1.0,3,173.0,BygY4grYDr,3,SJgXA_V2FB,1.0
2.0,3,607.0,BygY4grYDr,3,BJezD3zRtH,2.0
1.0,3,534.0,SJe7mC4twH,3,HylmbJzatH,3.0
2.0,1,809.0,SJe7mC4twH,1,BkloR6-0tS,3.0
1.0,3,464.0,SJe7mC4twH,3,HkxwDmYstB,0.0
1.0,3,274.0,Skx82ySYPH,6,HJeKkwvk5H,3.0
3.0,6,462.0,Skx82ySYPH,8,rklyawTEYS,3.0
0.0,3,882.0,Skx82ySYPH,6,BkluihCpYr,2.0
2.0,1,421.0,H1l7AkrFPS,1,BygzWj-ptH,3.0
1.0,6,237.0,H1l7AkrFPS,6,ryl0bfuDYB,2.0
3.0,1,531.0,H1l7AkrFPS,1,r1lg5gsstr,3.0
1.0,6,122.0,HJlTpCEKvS,6,HkxHDaSaKS,2.0
3.0,3,229.0,HJlTpCEKvS,6,HJgJ83u0KS,2.0
1.0,6,297.0,HJlTpCEKvS,6,ByeKMG-W5H,3.0
2.0,6,804.0,rJecSyHtDS,6,rkxZmVqCYS,3.0
1.0,6,394.0,rJecSyHtDS,6,B1eKItmTFr,2.0
1.0,3,313.0,rJecSyHtDS,3,BJeeZWtaFr,3.0
1.0,3,336.0,H1gDaa4YwS,3,rkxHedg05S,2.0
1.0,1,468.0,H1gDaa4YwS,1,B1lfbmsKtH,3.0
1.0,8,294.0,B1l6y0VFPr,8,SJlTDSnTFH,3.0
0.0,3,199.0,B1l6y0VFPr,6,HJxFdVCItS,1.0
2.0,3,549.0,B1l6y0VFPr,3,rkl93vlTKB,3.0
2.0,1,14.0,H1eH9hNtwr,1,Hyxln7Sotr,1.0
3.0,1,133.0,H1eH9hNtwr,1,BygUatwYOB,3.0
1.0,1,78.0,H1eH9hNtwr,1,SklcjZbP5r,2.0
2.0,3,559.0,r1x_DaVKwH,3,HJxg5_Satr,3.0
2.0,3,388.0,r1x_DaVKwH,3,rylUiKKiYH,3.0
1.0,6,772.0,r1x_DaVKwH,6,r1gj4nbAKS,3.0
2.0,6,240.0,HygTUxHKwH,6,HJgus3ATFH,2.0
1.0,1,261.0,HygTUxHKwH,1,HJg27xDRtH,1.0
2.0,3,334.0,HygTUxHKwH,3,rygpYvGTKr,2.0
3.0,6,357.0,BylA_C4tPr,6,BkeK-XITYB,3.0
2.0,6,191.0,BylA_C4tPr,6,SJlBICeCYS,2.0
1.0,6,155.0,BylA_C4tPr,6,rJlDK_SAFS,3.0
1.0,3,313.0,S1xSzyrYDB,3,BkliLUPDqS,2.0
0.0,6,548.0,S1xSzyrYDB,6,S1g1uWIO9r,2.0
0.0,3,335.0,S1xSzyrYDB,3,SkeTY92ocH,2.0
0.0,3,177.0,S1xSzyrYDB,3,HklFYLqOqr,2.0
0.0,3,156.0,rklnA34twH,3,SJlBSAC3FS,2.0
0.0,1,469.0,rklnA34twH,1,HJx5pd_6Kr,2.0
0.0,3,127.0,rklnA34twH,3,Skxnt89CYH,1.0
3.0,8,335.0,HklQYxBKwS,8,H1edMNKV9r,0.0
2.0,3,806.0,HklQYxBKwS,6,Hyge3AC3FB,2.0
3.0,3,519.0,SylR-CEKDS,6,SkeBcFvEKH,3.0
2.0,6,720.0,SylR-CEKDS,6,Bye4GluptS,2.0
2.0,1,530.0,SylR-CEKDS,1,Hye7F-uXtB,3.0
1.0,3,293.0,S1lukyrKPr,3,Ske9ubVNYS,2.0
3.0,1,223.0,S1lukyrKPr,1,BygbyqPT5r,3.0
1.0,8,134.0,S1lukyrKPr,8,ryeF57Xc9r,2.0
2.0,1,233.0,S1lukyrKPr,1,SkxQro2BqH,1.0
2.0,6,274.0,BkgXHTNtvS,6,r1lu5o0TtB,2.0
1.0,6,261.0,BkgXHTNtvS,6,SkeUbodptr,0.0
0.0,3,134.0,ryxtWgSKPB,3,rJe7c2NjKB,2.0
2.0,1,1122.0,ryxtWgSKPB,1,rJgKzbZpKB,2.0
0.0,1,225.0,ryxtWgSKPB,1,B1gPU8eTtS,2.0
2.0,6,1282.0,rkxxA24FDr,6,SJexxPC2YB,2.0
2.0,3,340.0,rkxxA24FDr,3,Skx4JPuvYH,2.0
3.0,6,1363.0,rkxxA24FDr,8,B1eL9UG5FH,3.0
3.0,3,425.0,HygS91rYvH,3,HJxMVJT3KS,3.0
1.0,3,226.0,HygS91rYvH,3,SyliF_gxcH,1.0
1.0,3,238.0,HygS91rYvH,3,ByxmcCp6tB,2.0
0.0,3,131.0,ryefmpEYPr,3,rkxpvDD1cr,1.0
1.0,3,172.0,ryefmpEYPr,3,BJgXGnVe5B,2.0
1.0,1,354.0,ryefmpEYPr,1,SkxE4-vpKr,2.0
3.0,3,532.0,BylDrRNKvH,3,HygmoapJ9H,3.0
1.0,3,308.0,BylDrRNKvH,3,rkxwfYlG9r,1.0
2.0,6,239.0,BylDrRNKvH,6,SyxWAKbRYr,3.0
2.0,1,530.0,SkeJMCVFDS,1,S1eQRqUCYB,2.0
1.0,1,149.0,SkeJMCVFDS,1,HJl0sDbKtH,3.0
2.0,3,278.0,SkeJMCVFDS,3,SJx0vxx0Kr,2.0
1.0,3,209.0,Syx7WyBtwB,3,BJxDW5Jl5B,2.0
3.0,3,391.0,Syx7WyBtwB,3,rklgSCRptr,3.0
2.0,6,552.0,Syx7WyBtwB,6,Hkgqk1x6Fr,2.0
2.0,3,141.0,S1x522NFvS,3,HygubeqpFS,1.0
3.0,3,1458.0,S1x522NFvS,3,SkxQrbQiYS,3.0
1.0,6,531.0,S1x522NFvS,6,B1lq7qqAKH,3.0
3.0,8,307.0,SJe5P6EYvS,8,HklaAK10FS,3.0
2.0,8,267.0,SJe5P6EYvS,8,BylUf0l6YB,2.0
0.0,3,678.0,SJe5P6EYvS,6,rJe0f83x9B,2.0
1.0,6,145.0,r1lHAAVtwr,6,Hyg-cD3ycB,2.0
1.0,3,410.0,r1lHAAVtwr,3,H1eHQGojFH,3.0
1.0,3,297.0,r1lHAAVtwr,3,Hklvx0P-9S,2.0
1.0,3,157.0,rJe5_CNtPB,3,SJgSxr_k5B,2.0
3.0,1,469.0,rJe5_CNtPB,1,BJejk40KFr,2.0
2.0,3,223.0,rJe5_CNtPB,3,r1gXxa_TtB,0.0
1.0,6,219.0,BylRkAEKDH,6,rJlzbfWGcH,2.0
3.0,3,421.0,BylRkAEKDH,3,HJll0MB6YH,3.0
2.0,3,312.0,BylRkAEKDH,3,S1l40wry5H,1.0
1.0,3,908.0,Hkla1eHFvS,3,SJgrEg0sKr,2.0
1.0,3,1044.0,Hkla1eHFvS,3,Ske-6qohFB,2.0
2.0,3,616.0,Hkla1eHFvS,3,BklTj6E6tB,2.0
3.0,3,344.0,H1gdAC4KDB,3,rkguDO1iFS,3.0
3.0,3,505.0,H1gdAC4KDB,3,H1xM7hwjFH,3.0
1.0,3,306.0,H1gdAC4KDB,3,B1ljO9uCYH,3.0
1.0,3,812.0,rJgDT04twH,3,Hyx8T-E-qS,2.0
2.0,1,315.0,rJgDT04twH,1,Syg9sWlRFH,2.0
2.0,3,565.0,rJgDT04twH,3,Bkl3cLLIFS,3.0
3.0,1,796.0,S1eZOeBKDS,1,rJxSU_FbqB,2.0
0.0,1,339.0,S1eZOeBKDS,1,BJeR3p3xir,2.0
1.0,3,327.0,HkxedlrFwB,3,HklyD34pKS,3.0
1.0,3,154.0,HkxedlrFwB,3,Hkgw-7intr,2.0
2.0,1,718.0,HkxedlrFwB,1,H1eOoyPTFr,3.0
2.0,3,463.0,ryegXAVKDB,3,BJlBWx5QcS,3.0
2.0,3,794.0,ryegXAVKDB,3,rkgneuLoKH,3.0
1.0,3,535.0,ryegXAVKDB,3,Syx6vzJAKH,3.0
3.0,3,446.0,r1l-5pEtDr,3,rkeCnYcy9S,3.0
3.0,3,393.0,r1l-5pEtDr,3,BJluZCr19H,2.0
2.0,1,632.0,r1l-5pEtDr,1,BkenmE9a_r,3.0
1.0,3,644.0,r1l-5pEtDr,3,BylElFr-cH,2.0
1.0,1,157.0,HyloPnEKPr,1,rkgHD5LntS,0.0
2.0,1,17.0,HyloPnEKPr,1,Skgu_zsaKH,3.0
3.0,1,197.0,HyloPnEKPr,1,BJgdQY86KH,2.0
2.0,3,426.0,Hye4KeSYDr,3,ryxIu2xOqS,2.0
2.0,3,682.0,Hye4KeSYDr,6,B1l10XwCtS,3.0
0.0,3,600.0,r1xBoxBYDH,3,ryeTHncTtH,3.0
1.0,3,149.0,r1xBoxBYDH,3,H1lzlYYlqB,1.0
2.0,3,434.0,r1xBoxBYDH,3,SJgZtq9RKB,3.0
1.0,6,116.0,SkglVlSFPS,6,HkgcGAHAFH,1.0
3.0,1,567.0,SkglVlSFPS,1,HJlP92j69H,2.0
1.0,1,618.0,SkglVlSFPS,3,H1lRg1qtcS,2.0
1.0,3,245.0,BJxDNxSFDH,3,r1ggNMGw5B,1.0
2.0,3,547.0,BJxDNxSFDH,3,S1eefcvhtH,3.0
1.0,3,427.0,BJxDNxSFDH,3,B1eXuCxRYS,3.0
1.0,1,182.0,rygL4gStDS,1,H1lgSAEatH,1.0
1.0,3,497.0,rygL4gStDS,3,rJgbefaXcS,3.0
3.0,3,854.0,r1xH5xHYwH,6,HyefSpuJcS,2.0
0.0,6,247.0,r1xH5xHYwH,6,SyedkNO0KH,1.0
2.0,6,339.0,r1xH5xHYwH,6,Hkg40vTEqH,2.0
3.0,6,269.0,rJeBJJBYDB,6,HJeesHDodr,1.0
3.0,3,2069.0,rJeBJJBYDB,3,SyefiJ_uYB,3.0
2.0,3,1198.0,rJeBJJBYDB,3,HJeMrVc3Kr,2.0
3.0,1,258.0,Hygi7xStvS,1,r1eFrDP19S,2.0
1.0,3,199.0,Hygi7xStvS,3,HklOX_jl5r,3.0
2.0,3,882.0,Hygi7xStvS,3,BkeZpB56FH,2.0
0.0,8,92.0,rkl_f6EFPS,8,Bkg_YfTZ9B,1.0
3.0,1,418.0,rkl_f6EFPS,1,Skx2F789YH,3.0
2.0,3,534.0,rkl_f6EFPS,3,SyehYmu1qH,3.0
0.0,1,693.0,BJl4pA4Kwr,1,H1l3ola15S,3.0
2.0,1,306.0,BJl4pA4Kwr,1,rJg4V2LitS,1.0
3.0,1,476.0,BJx_JAVKDB,1,r1lyKDBp9H,3.0
0.0,3,836.0,BJx_JAVKDB,3,Hyge3Jjv5B,2.0
1.0,3,277.0,BJx_JAVKDB,3,ryxO0GjqYB,3.0
2.0,3,255.0,B1eYlgBYPH,3,ByebhFEatH,2.0
0.0,6,340.0,B1eYlgBYPH,6,r1e_OXit9S,2.0
0.0,8,216.0,B1eYlgBYPH,8,B1e9hGLn5r,2.0
3.0,3,518.0,SJgndT4KwB,6,rJxfij46tS,2.0
3.0,8,366.0,SJgndT4KwB,8,rJx2scAsYr,2.0
2.0,8,314.0,SJgndT4KwB,8,BJlnf573Yr,2.0
2.0,3,416.0,SJeOAJStwB,3,ByguveDTFS,2.0
1.0,3,682.0,SJeOAJStwB,3,SJebxqCTtB,2.0
0.0,1,632.0,SJeOAJStwB,1,r1lHGdF0FH,2.0
1.0,3,305.0,B1lPETVFPS,3,S1gXN-wZ5H,2.0
1.0,3,393.0,B1lPETVFPS,3,r1gmvxTkqH,3.0
1.0,3,230.0,B1lPETVFPS,3,rkgcvpn-cH,3.0
0.0,6,247.0,HJxVC1SYwr,6,ByeI1QS99B,1.0
1.0,8,175.0,HJxVC1SYwr,8,H1l5NeGTFS,2.0
2.0,3,399.0,HJxVC1SYwr,3,r1xcIWR35r,2.0
0.0,3,410.0,HJxVC1SYwr,3,BJxB-51Rtr,2.0
2.0,1,719.0,B1xtFpVtvB,3,HJcaN-MKB,2.0
2.0,3,417.0,B1xtFpVtvB,3,HkgGADihKS,2.0
1.0,3,225.0,B1xtFpVtvB,3,BklkqyTxFS,2.0
0.0,6,150.0,HJgK0h4Ywr,6,Bkg0XRg6KB,1.0
3.0,6,890.0,HJgK0h4Ywr,6,ryevsg7M5H,3.0
2.0,6,297.0,HJgK0h4Ywr,6,Syg_EIAutH,2.0
1.0,3,213.0,B1eoyAVFwH,3,SJl0NTdaKH,2.0
2.0,6,491.0,B1eoyAVFwH,6,r1g5G3esKH,2.0
0.0,3,555.0,B1eoyAVFwH,3,rkxwhDbbqB,3.0
2.0,3,222.0,rygtPhVtDS,3,Syg9trEf5r,2.0
0.0,6,579.0,rygtPhVtDS,6,rJevBN3g9H,2.0
1.0,3,198.0,rygtPhVtDS,3,BkgzQj3b9S,2.0
1.0,3,308.0,B1gNfkrYvS,3,BygN2gpCKH,3.0
0.0,3,271.0,B1gNfkrYvS,3,BJglnwvrcH,2.0
3.0,1,299.0,B1gNfkrYvS,1,SygnvLIRFB,3.0
0.0,3,317.0,rkeuAhVKvB,6,S1gGWFHRtS,1.0
1.0,3,228.0,rkeuAhVKvB,6,S1lVXlppKB,1.0
0.0,8,351.0,rkeuAhVKvB,8,rylJm6TTFr,2.0
0.0,3,541.0,H1lmhaVtvr,6,HJgmdWcJqr,2.0
2.0,3,487.0,H1lmhaVtvr,6,S1l-_6UGtB,2.0
2.0,6,831.0,H1lmhaVtvr,6,SJghMgk0YH,3.0
0.0,3,809.0,S1eq9yrYvH,3,SklceeAvKS,3.0
2.0,1,471.0,S1eq9yrYvH,1,rJg8QSNJ9S,2.0
0.0,3,382.0,S1eq9yrYvH,3,SJlHqPKaKS,2.0
2.0,3,204.0,H1lVvgHKDr,3,HyxdAeIpFS,3.0
2.0,8,558.0,H1lVvgHKDr,8,rkezle-NtH,3.0
2.0,3,345.0,H1lVvgHKDr,6,rkxVAH9LtB,1.0
2.0,6,275.0,S1xCPJHtDB,6,H1lwnmopFH,2.0
2.0,8,376.0,S1xCPJHtDB,8,SJg3esx3tH,2.0
3.0,6,626.0,S1xCPJHtDB,6,Byg8y2bUKr,2.0
0.0,1,284.0,B1gtK0NKwr,1,rkgibQl9YH,2.0
3.0,1,258.0,B1gtK0NKwr,1,r1xDT7fCFB,3.0
2.0,3,670.0,B1gtK0NKwr,3,BylMhuKhtS,3.0
1.0,3,333.0,ryefE1SYDr,3,rJxSeEOj5S,2.0
0.0,3,106.0,ryefE1SYDr,3,BkxbdqGb5B,2.0
3.0,3,3936.0,ryefE1SYDr,3,SJeLsABqFH,3.0
2.0,3,342.0,ryefE1SYDr,3,ByljTrZ0qB,3.0
1.0,3,273.0,HkeAepVKDH,3,BJxy0i2a5B,2.0
2.0,6,427.0,HkeAepVKDH,6,BkxGc0P1qS,2.0
2.0,3,439.0,HkeAepVKDH,3,S1gsfgPVtS,3.0
3.0,6,252.0,Syl5o2EFPB,6,BJlRe9-RFS,3.0
3.0,6,284.0,Syl5o2EFPB,6,B1xsvvvVtB,3.0
2.0,1,567.0,Syl5o2EFPB,1,S1eMFynatr,3.0
1.0,3,320.0,H1edEyBKDS,3,HkegjQxaFH,2.0
1.0,6,504.0,H1edEyBKDS,6,rklLgxopKB,2.0
3.0,3,588.0,H1edEyBKDS,6,H1x4jhziFS,3.0
2.0,3,247.0,r1lceRNYwS,3,H1lObxvRFr,0.0
3.0,3,250.0,r1lceRNYwS,3,SylOBjVnFB,3.0
2.0,3,747.0,r1lceRNYwS,3,SygkmGscFr,3.0
1.0,6,143.0,rJgqMRVYvr,6,B1gikEDpFH,2.0
0.0,6,197.0,rJgqMRVYvr,6,Byg8MiRp9H,1.0
3.0,8,192.0,Syx79eBKwr,8,Hyemr5VVtB,2.0
1.0,6,172.0,Syx79eBKwr,6,Skx9YZG-qB,3.0
3.0,6,654.0,Syx79eBKwr,8,H1eWGbyRYB,3.0
0.0,6,243.0,BkgrBgSYDS,6,BJx4TPtRFB,2.0
0.0,8,768.0,BkgrBgSYDS,8,S1g74Sfq9H,2.0
1.0,8,565.0,BkgrBgSYDS,8,HyeOD450tr,3.0
2.0,3,348.0,Sked_0EYwB,3,Ske8EvwptS,1.0
1.0,1,344.0,Sked_0EYwB,3,S1eiQv52tB,1.0
1.0,3,392.0,Sked_0EYwB,3,B1xf9mFAtr,3.0
1.0,3,438.0,B1gUn24tPr,3,rylcHyzA9r,2.0
1.0,3,595.0,B1gUn24tPr,3,ryejz8JhFr,3.0
